title_id,title_native,title_romaji,start_year,chapters,volume,publishing_status,country,adult,genres,average_score,mean_score,popularity,favorites,score_10,score_20,score_30,score_40,score_50,score_60,score_70,score_80,score_90,score_100,count_CURRENT,count_PLANNING,count_COMPLETED,count_DROPPED,count_PAUSED,ranking_RATED,ranking_POPULAR,synopsis,cover_image_url
42123,クリムゾン・シェル,Crimson Shell,2005.0,6.0,1.0,FINISHED,JP,False,"['Action', 'Drama', 'Fantasy', 'Mystery', 'Romance']",64,66,1089,4,3.0,4.0,14.0,31.0,56.0,91.0,158,87,45,17,28,341,694,16,10,,72.0," Rescued from the darkness by Xeno, a mysterious swordsman, Claudia the Rose Witch is the foundation of the Crimson-Shell, a special division of the Red Rose&mdash;an organization aiming to capture the results of one mad scientist&rsquo;s experiments, the deadly Black Roses. But when Xeno&rsquo;s loyalties are called into question, will Claudia be strong enough to believe in her dearest friend? And what is the color of the rose blooming in Xeno&rsquo;s heart&mdash;a deep, passionate crimson&hellip;or a traitorous jet-black?<br><br>
(Source: Yen Press)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx42123-4llJO6InUHsb.png'}
41577,スターダスト・ウインク,Stardust Wink,2008.0,49.0,11.0,FINISHED,JP,False,"['Comedy', 'Drama', 'Romance']",64,67,1068,8,5.0,3.0,8.0,16.0,44.0,56.0,81,65,44,13,245,319,262,114,128,,96.0,"Anna Koshiro has been friends with two handsome guys, Sou and Hinata, since childhood. She has a crush on Enamoto, a first-year high-schooler, but she has difficulty finding a boyfriend as everyone always wonders about the relationship between Anna and Sou and Hinata.<br><br>
One day, she goes to Sou's house and finds out that Sou has a girlfriend. She is not jealous, but she feels like she has lost him. On the other hand, Sou's girlfriend is upset about how Anna comes into Sou's room so freely and asks Sou not to let Anna into his room again. However, Sou disagrees and ends their relationship. Anna decides to overcome the odds and confesses to her crush. Enamoto accepts, but upon finding out that Anna has a boyfriend, Sou gets upset.<br><br>
On their first date, Anna finds herself in her room with Enamoto. She tells him about something that happened in the past: She once had a chipmunk named Coco, and when it died, Sou and Hinata brought her another chipmunk and telling her it was Coco. Her mother had told her to treasure Coco as the two of them had used their own money to buy Anna another chipmunk.<br><br>
Enamoto then shocks Anna by asking which one of them she likes. After she replies that the one she likes is him, Enamoto tries to kiss her but Anna gets scared. She wants to call for Hinata and Sou but she can't. They both suddenly appear after Anna kicks Enamoto away. Of course, she cannot continue dating him after what happened.<br>
Although she can't get what Enamoto asked out of her head, Anna is sure that the she will never be anything more than friends with Hinata and Sou. But what will happen when Sou confesses his love to Anna and asks her to go out with him? <br><br>
(Source: JShoujo)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/11577-IQeQoiOp3da0.png'}
39935,アフロサムライ,Afro Samurai,2008.0,10.0,2.0,FINISHED,JP,False,[],64,66,1217,25,4.0,6.0,10.0,22.0,63.0,94.0,150,77,42,23,46,473,655,18,25,,80.0,"In the bleak world of the swordsman, it is said that he who becomes the No. 1 samurai shall rule the world. And only No.2 is allowed to challenge No.1. Afro Samurai has assumed the mantle of No. 2, seeking vengeance against No.1, a gunman who killed his father years ago. But assassins lurk at every corner, seeking to rob Afro Samurai of the title of No. 2. Can Afro survive long enough to exact his revenge?
<br><br>
(Source: Seven Seas Entertainment)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx39935-5FrTNT7dGt7Y.jpg'}
38885,アンカサンドラ,Ann Cassandra,2008.0,8.0,2.0,FINISHED,JP,False,"['Action', 'Comedy', 'Romance', 'Supernatural']",64,67,661,2,1.0,2.0,5.0,15.0,41.0,50.0,102,61,22,13,24,170,444,14,9,,,"Bekku Nanaki is mirror clairvoyant. She moved to Tokyo from the countryside to escape calamities she sees. There she witnesses an accident on the road by a mobile fish vendor who saves her life from being crushed by a billboard from above.<br><br>
The next day, he turns out to be Banjou Kizaki, her classmate and a student held back due to him being involved in incident and accidents that others attribute to him being unlucky. His eccentric behavior, however, catches her attention which he explains as changing the future...
",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/b38885-P9SD4LlhZwGr.jpg'}
37142,好きになるまで待って,Suki ni Naru Made Matte,2007.0,4.0,1.0,FINISHED,JP,False,['Romance'],64,68,547,2,3.0,,7.0,10.0,33.0,55.0,82,53,33,8,19,77,430,7,14,,,"Whenever it was break time, Hikami-kun sat at my desk and talked with his friends. I was concerned about it, but since he is a hot guy I couldn&rsquo;t say anything about it. On that fateful day, I dropped Hikami-kun&rsquo;s cell in the fish tank, and now I have to be his slave?! (Source: Manga Abyss)<br><br>
Also includes:<br>
Uso to Koi no Hajimari - Tomoko's childhood friend ""Ken-chan"" comes to Tokyo and wants her to show him around.  Tomoko can't be bothered, so she sends Akane to pretend to be her instead...<br><br>
1/3 no Kareshi - When Rei visits the junior high section of the school, a mysterious guy takes an embarrassing picture of her and refuses to delete it unless she meets him again later...<br><br>
Deatta Toki ni Boku wa Mouinai - Yoshii Shougo never talked to Ashizawa Yuu  before he was in a fatal auto accident, but now his spirit can't move on without her help...",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/7142.jpg'}
35422,ＹＡＳＨＡ―夜叉―,Yasha,1996.0,63.0,12.0,FINISHED,JP,False,"['Action', 'Drama', 'Mystery']",64,78,627,24,,,,1.0,6.0,8.0,20,9,22,15,64,430,96,11,26,24.0,24.0,"Arisue Sei is a youth who lives alone with his mother on an outlying island of Okinawa. Though his mother is quiet and fears being conspicuous, they were living happily. But on a certain day, that tranquility is suddenly destroyed. Sei's mother is killed by a group of mysterious men, and he is taken captive. What kind of secret does he have!?",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx35422-YWLbASL3HEOH.jpg'}
34305,ポーの一族,Poe no Ichizoku,1972.0,26.0,5.0,FINISHED,JP,False,['Supernatural'],64,76,651,19,1.0,,3.0,3.0,4.0,4.0,12,30,24,10,57,445,100,8,41,,,"The Poe family has to suffer the thirst for blood, as they live for eternity. They see loved ones die around them, and cannot be treated like normal humans, and have to live in fear as they may be killed if the humans find out about their existence. Having emotions of humans, and thirst for blood, why do such creatures live on Earth? A teenage boy from the family matures as he sees the cruel world around him.",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx34305-ul28wvP0lhjv.jpg'}
33636,らせつの花,Rasetsu no Hana,2005.0,36.0,9.0,FINISHED,JP,False,"['Comedy', 'Mystery', 'Romance', 'Supernatural']",64,76,331,6,,,,,4.0,13.0,25,25,13,11,25,161,122,10,13,,,"Rasetsu Hyuga works for an exorcist agency where she uses her special powers to banish evil spirits. There's a story behind the red flower mark on her chest though--it's a memento left by a powerful spirit who vowed to claim her on her 20th birthday. Unless Rasetsu can find true love by then, she is fated to become his...
<br><br>
Yako Hoshino, a young man with spiritual powers of his own, comes to the agency seeking help with a possessed book. He's seen a lot of strange phenomena in his day, but the last thing he expects to see is Rasetsu bearing a striking resemblance to his old love Yurara!
<br><br>
(Source: Viz Media)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx33636-Xm7euPt5d79s.png'}
32536,ダーリンは生ものにつき,Darling wa Namamono ni Tsuki,1997.0,40.0,8.0,FINISHED,JP,False,"['Comedy', 'Romance']",64,70,400,6,1.0,2.0,3.0,6.0,15.0,28.0,41,51,16,12,31,125,205,24,15,36.0,48.0,"Setsuko, a daughter of a transsexual man who runs a cross-dressing host bar, meets, falls in love with and then marries the handsome Dr. Tanabe. Tanabe is normal, quiet and highly skilled at everything, while Setsuko is wildly different. Most of the series is comprised of the couple struggling first to have and then maintain their sex life and love each other. (This is definitely a series for 18+ however.)
<br><br>
(Source: Anime News Network)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx32536-nBE2oQXoRXkz.png'}
32334,究極！！変態仮面,Ultimate!! Hentai Kamen,1992.0,60.0,6.0,FINISHED,JP,False,"['Comedy', 'Ecchi']",64,71,509,9,4.0,,3.0,9.0,11.0,21.0,40,39,18,17,58,231,169,26,25,17.0,19.0,"Kyousuke wants to be a cop. Because of that, he always tries to do the right thing and help others out. Well, while saving a girl from some bullies, they end up liking each other. Not to soon after, she needs saving again, and he ends up with woman's panties over his head, giving him super strength (pumped with horniness.) Not your normal super hero.
",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx32334-USMehLq3nCXP.jpg'}
30910,春よ、来い,"Haru yo, Koi",1999.0,96.0,11.0,FINISHED,JP,False,"['Drama', 'Ecchi', 'Romance']",64,68,663,4,3.0,1.0,6.0,18.0,29.0,48.0,76,58,28,16,46,228,330,30,29,41.0,41.0,"Mafuyu Sone was caught petting a girl at school and is sent to live with her brother Takashi in Tokyo. Takashi's hospitality is sorely tested when the other girl, Sae Shirai, also shows up. Sae has been disowned by her parents and has nowhere else to go. Just as Takashi is finally getting used to the situation, feelings cool between Mafuyu and Sae. Decency forces Takashi to act like a big brother for the distraught Sae, but he discovers this means trouble for his own relationship with Mariko Abe. 
<br><br>
(Source: Anime News Network)
<br><br>
Vol. 11 contains two extra non-story chapters titled ""Frills"".",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/910.jpg'}
30175,東方三月精 Eastern and Little Nature Deity,Touhou Sangetsusei: Eastern and Little Nature Deity,2005.0,5.0,1.0,FINISHED,JP,False,"['Comedy', 'Fantasy', 'Slice of Life', 'Supernatural']",64,67,809,10,,,5.0,13.0,33.0,74.0,107,49,17,17,35,246,516,3,9,,88.0,"This manga takes place in Gensokyou, the setting for most of the Touhou games. Touhou games related.<br><br>
It's story of 3 fairies and their daily tricking to visitor of Hakurei Shrine, getting revenged, and so on.
",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/b30175-FPgtIQOCIqKZ.jpg'}
30116,.hack//G.U.+,.hack//G.U.+,2006.0,26.0,5.0,FINISHED,JP,False,"['Action', 'Fantasy', 'Sci-Fi']",64,69,530,2,1.0,3.0,1.0,9.0,22.0,29.0,61,49,24,8,43,146,273,27,41,,,"It is the year 2017, and the stakes have gotten even higher in the massively multiplayer online game The World--now The World R:2, a dangerous place overrun by player killers, where lawlessness abounds. The PKK Haseo, known as ""The Terror of Death,"" is a fearsome foe who punishes those who want to slay other players. But things have gotten personal as Haseo tries to track down the killer Tri-Edge, who has threatened the real life of his friend Shino...<br><br>(Source: Tokyopop)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/b30116-5G8eVQDgbCo0.jpg'}
135015,대군으로 살어리랏다,Daeguneuro Sareoriratda,2020.0,,,RELEASING,KR,False,"['Drama', 'Fantasy']",63,79,284,9,1.0,,,1.0,2.0,4.0,15,25,18,10,225,32,1,12,14,,,"Lee Hyun-Ho, an ordinary man who was looking for a job in Korea, has been reincarnated into a prince from the Joseon dynasty.
<br><br>
But unfortunately, he was reincarnated into Grand Prince Jinseong, the younger brother of the tyrant Yeonsangun! Although he graduated from a decent school, Hyun ho struggled to find a job. One day, he went to sleep after spending his day living the ordinary life of a poor Korean, and when he opened his eyes, he found himself as Grand Prince Jinseong from the 15th century. Since he was now a rich prince, his plan was to live the high life but… He finds out that his brother is Yeonsangun, the king of Joseon, infamous for being a crazy tyrant! And thus marks the start of the ordinary job seeker, Grand Prince Jinseong’s (Lee Hyun-Ho) plan of making the tyrant Yeonsangun into a great king and to protect his own wife.
<br><br>
The unpredictable ‘Yeonsangun mental care project’! <I>‘Alright, ~~ Let’s change history!’</i>
",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx135015-VnuJlXrJmMUA.jpg'}
133801,셔트라인,Shut Line,2021.0,,,RELEASING,KR,True,"['Hentai', 'Romance']",63,80,528,18,,,1.0,,6.0,4.0,12,11,18,17,290,208,1,6,23,,,"Shin is barely making ends meet, hustling as a rogue mechanic on the mean city streets. Problem is, work never comes easy and the dough is nothing to shout about. But when Jake pulls up with car trouble one day, it’s obvious that there’s money to be made: he’s tall, blond and dressed like a million bucks. Jackpot. And after such a handsome payday, Shin is reluctant to let this sucker go. Little does he know that giving Jake his number may be the biggest mistake he’s ever made. And it isn’t long before Jake wants more than his car fixing…
<br><br>
(Source: Lezhin)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx133801-HswrN72V2Gzn.png'}
126148,異世界転移したのでチートを生かして魔法剣士やることにする,Isekai Tenishita Node Cheat wo Ikashite Mahou Kenshi Yaru Koto ni Suru,2020.0,,,RELEASING,JP,False,"['Action', 'Adventure', 'Fantasy', 'Romance']",63,68,1337,21,1.0,2.0,5.0,9.0,24.0,60.0,77,55,30,6,1097,144,4,38,54,,,"A Level 1 adventurer, leveling up at an explosive rate with nonstandard skills and magic power? Kaede Suzumiya, a gamer, fell asleep while playing all night and when he woke up he found himself in another world, a fantasy world where using magic is possible! Using his knowledge of games, skills, and cheats acquired in this new world he decides to enjoy as much of his new life through magic and sword!

",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx126148-Tqgk6D8qdFob.jpg'}
119175,랭커의 귀환,Ranker-ui Gwihwan,2019.0,24.0,,CANCELLED,KR,False,"['Action', 'Adventure', 'Fantasy']",63,67,1207,19,4.0,6.0,8.0,15.0,32.0,49.0,65,60,42,19,553,195,338,76,45,,,"The early days of the virtual reality game, Arena. Meleegod was the strongest ranked player! He deleted his character and suddenly left. In order to restore his bankrupt family, he returned to Arena! “Do you want to create a character?”
",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx119175-CKXvFEvgyoBC.jpg'}
117964,ガベージブレイブ 異世界に召喚され捨てられた勇者の復讐物語,Garbage Brave: Isekai ni Shoukan Sare Suterareta Yuusha no Fukushuu Monogatari,2019.0,,,RELEASING,JP,False,"['Action', 'Adventure', 'Fantasy']",63,66,1895,27,7.0,7.0,11.0,11.0,43.0,68.0,114,69,44,18,1479,229,16,88,83,,,"While on a regular school day, Tsukuru along with his classmates got transported to another world. However, at the other side of the summoning there was a hero's auction, where each nation would bid for the heroes to defeat the demon kings of each territories. While his classmates received cheat jobs and got auctioned quickly Tsukuru got the useless job ""Chef."" As no nation bid for him, he got thrown out through a transfer gate. At the other side of the gate was a territory dominated by strong monsters...
<br><br>
(Source: Hifumi Shobo, translated)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx117964-c3LuV5d6uPqu.jpg'}
116337,败者为寇,Bai Zhe Wei Kou,2018.0,,,RELEASING,CN,False,"['Action', 'Adventure']",63,72,708,18,,1.0,1.0,2.0,10.0,17.0,50,27,23,7,428,158,4,61,57,,,A young wealthy businessman was suddenly kidnapped by a dark organization that he refused to work with. He was used as an experimental subject of developing new chip-based technology that gives the subject extra-ordinary abilities. Would he be able to escape and take revenge?,{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx116337-FjFhhbktQHPN.jpg'}
115335,ゾンビ・ハイド・セックス,Zombie Hide Sex,2019.0,,,RELEASING,JP,False,"['Action', 'Comedy', 'Supernatural']",63,73,491,15,3.0,,2.0,2.0,7.0,19.0,21,24,24,14,230,113,58,30,60,,,"Out of nowhere, Zombies begin to appear in the city so Mishiba, a simple store clerk, ends up running away. When he was about to die, an attractive young man who is part of the JSDF (Japan Self-Defense Force), Chigasaki, saves his life. But in exchange for continuing to protect him, he asks him to lend him his thighs so he can masturbate...?! A BL story full of eroticism and zombies!
<br><br>
(Source: Houbunsha, translated)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx115335-Lqy3DHrHWWfQ.png'}
